price,bedrooms,bathrooms,waterfront,view,condition,grade,yr_built,yr_renovated,long,lat,m2_living,m2_lot,floors,m2_above,m2_basement,m2_living15,m2_lot15
635000.00,4,1.5,0,0,3,7,1911,0,-122.348,47.6638,261.98646,371.612,0.185806,261.98646,0,136.56741,151.153181
293000.00,3,1,0,0,3,7,1940,0,-122.352,47.7198,94.76106,710.70795,0.092903,94.76106,0,133.78032,710.70795
339000.00,3,2.25,0,0,4,7,1979,0,-122.174,47.4654,194.16727,940.17836,0.092903,119.84487,74.3224,169.08346,741.644649
285000.00,4,2.25,0,0,4,7,1991,0,-122.179,47.3679,170.01249,811.414802,0.185806,170.01249,0,173.72861,670.016436
775000.00,6,2.75,0,0,3,7,1916,0,-122.331,47.6684,276.85094,464.515,0.1393545,230.39944,46.4515,136.56741,464.515
224000.00,4,1.5,0,0,4,7,1959,0,-122.212,47.3107,148.6448,862.975967,0.092903,148.6448,0,143.07062,921.411954
2250000.00,4,3.5,0,3,5,10,1922,0,-122.283,47.5744,412.48932,754.836875,0.185806,291.71542,120.7739,370.68297,790.140015
165050.00,3,1,0,0,3,7,1959,0,-122.008,47.2043,111.4836,790.976142,0.092903,111.4836,0,112.41263,834.733455
275000.00,3,1.25,0,0,4,7,1913,0,-122.271,47.5301,114.27069,418.0635,0.1393545,114.27069,0,121.70293,464.515
445000.00,5,3,0,0,3,7,1951,0,-122.281,47.5572,272.20579,510.9665,0.092903,162.58025,109.62554,130.0642,510.9665
510000.00,3,2.25,0,0,3,8,1978,0,-122.099,47.771,220.18011,3589.679017,0.092903,179.30279,40.87732,269.4187,3479.403156
1230000.00,4,2.5,0,0,3,9,2001,0,-122.244,47.5934,282.42512,650.321,0.185806,282.42512,0,215.53496,1626.824433
390000.00,3,1.5,0,0,3,7,1970,0,-122.31,47.7674,149.57383,1254.1905,0.092903,98.47718,51.09665,143.07062,1066.433537
460000.00,3,2.25,0,0,3,8,1977,0,-122.259,47.7433,218.32205,970.83635,0.092903,129.13517,89.18688,209.03175,970.83635
700000.00,3,1.75,0,0,4,8,1958,0,-122.178,47.6001,185.806,1368.739899,0.092903,185.806,0,243.40586,1368.739899
874150.00,4,3.5,0,1,3,10,1987,0,-122.244,47.7073,327.94759,1338.360618,0.185806,238.76071,89.18688,294.50251,1410.360443
470000.00,3,2.25,0,0,3,8,1987,0,-122.286,47.7635,206.24466,910.4494,0.185806,206.24466,0,224.82526,950.583496
374000.00,3,1.75,0,0,4,6,1961,0,-122.175,47.697,185.806,874.774648,0.092903,185.806,0,133.78032,887.688165
510000.00,2,1.75,0,0,5,7,1950,0,-122.45,47.4599,112.41263,12180.97685,0.1393545,112.41263,0,187.66406,17239.5452
467000.00,2,2.5,0,0,3,8,2007,0,-122.383,47.6713,105.90942,109.718443,0.278709,105.90942,0,113.34166,110.461667
576000.00,4,2.5,0,0,3,8,2002,0,-122.238,47.7386,226.68332,2638.909715,0.185806,226.68332,0,230.39944,1061.788387
196440.00,3,2,0,0,3,6,1992,0,-122.251,47.2804,144.92868,683.022856,0.092903,144.92868,0,104.05136,738.57885
825000.00,4,2.5,0,0,3,10,1993,0,-122.073,47.709,298.21863,1755.959603,0.185806,298.21863,0,309.36699,1755.959603
281000.00,2,1,0,0,3,7,1981,0,-122.161,47.7242,86.39979,241.5478,0.092903,86.39979,0,127.27711,324.045664
326000.00,3,2.5,0,0,3,7,2000,0,-122.301,47.7114,165.553146,146.508031,0.278709,165.553146,0,143.99965,162.022832
340000.00,3,1.75,0,0,4,7,1980,0,-121.927,47.3583,161.65122,4327.42174,0.092903,161.65122,0,146.415128,5080.400555
440000.00,5,1.75,0,0,3,9,1985,0,-122.085,47.3473,342.81207,3347.852508,0.092903,175.58667,167.2254,248.98004,4099.902293
749000.00,4,2.5,0,0,3,9,1998,0,-122.047,47.5937,272.20579,1690.741697,0.185806,272.20579,0,272.20579,3156.472328
340000.00,4,1,0,0,3,7,1963,0,-122.24,47.7269,114.27069,772.581348,0.1393545,114.27069,0,138.42547,772.581348
561000.00,3,2,0,0,3,7,1916,1986,-122.393,47.5452,185.806,650.321,0.185806,185.806,0,170.94152,650.321
270000.00,3,2.25,0,0,3,7,1988,0,-122.049,47.3605,141.21256,736.72079,0.092903,107.76748,33.44508,142.14159,736.72079
600000.00,2,1,0,0,4,7,1919,1980,-122.311,47.619,96.61912,334.4508,0.092903,96.61912,0,209.03175,445.9344
219900.00,4,1.5,0,0,3,6,1969,2014,-122.087,47.3628,104.05136,504.184581,0.092903,104.05136,0,106.83845,492.757512
617000.00,3,1.75,0,0,3,8,1992,0,-122.088,47.2662,280.56706,33467.46962,0.185806,280.56706,0,175.58667,19505.82098
469000.00,3,2.25,0,0,3,8,1978,0,-122.236,47.7208,169.08346,784.658738,0.185806,169.08346,0,171.87055,783.822611
229000.00,3,1,0,0,3,7,1942,0,-122.306,47.3058,127.27711,5260.911084,0.092903,127.27711,0,164.252504,808.441906
1265000.00,4,3,0,0,5,9,1906,0,-122.316,47.6272,290.78639,245.821338,0.2322575,212.74787,78.03852,271.27676,418.0635
365000.00,3,1.5,0,0,3,7,1958,0,-122.327,47.7443,152.36092,771.187803,0.092903,119.84487,32.51605,152.36092,831.946365
429000.00,4,2.5,0,0,3,9,2001,0,-122.271,47.3477,246.19295,864.090803,0.185806,246.19295,0,253.62519,807.141264
550000.00,4,2.5,0,0,3,9,2003,0,-121.973,47.7353,264.77355,632.576527,0.185806,264.77355,0,261.98646,696.7725
453000.00,3,2.5,0,0,4,7,1955,0,-122.365,47.4582,169.08346,1514.3189,0.092903,113.34166,55.7418,173.72861,1514.3189
187500.00,3,1.5,0,0,4,7,1977,0,-122.374,47.2966,109.62554,650.321,0.092903,109.62554,0,109.62554,684.69511
520500.00,6,2.5,0,0,5,7,1955,0,-122.352,47.7556,174.65764,1333.15805,0.092903,152.36092,22.29672,140.28353,914.16552
300000.00,3,1.75,0,0,4,7,1977,0,-122.199,47.4212,118.91584,1186.928728,0.092903,118.91584,0,156.07704,1087.336712
799000.00,4,3.25,0,0,3,9,2005,0,-122.299,47.69,289.85736,464.515,0.185806,220.18011,69.67725,234.11556,557.418
338000.00,3,2.5,0,0,3,8,2003,0,-122.039,47.3438,229.47041,459.684044,0.185806,229.47041,0,232.2575,463.864679
800000.00,3,1,0,0,4,8,1906,0,-122.292,47.612,157.9351,408.7732,0.1393545,157.9351,0,149.57383,388.33454
360000.00,2,2,0,1,4,6,1945,0,-122.383,47.5275,109.62554,297.2896,0.092903,54.81277,54.81277,125.41905,371.612
442500.00,6,2.5,0,0,3,7,1968,0,-122.378,47.7735,260.1284,974.55247,0.092903,130.0642,130.0642,212.74787,809.742548
700000.00,4,1,0,3,4,6,1920,0,-122.023,47.2313,120.7739,153416.2052,0.092903,120.7739,0,237.83168,39537.75164
830000.00,5,3,0,0,5,9,1968,0,-122.22,47.5562,282.42512,891.961703,0.092903,183.01891,99.40621,295.43154,1151.06817
360400.00,3,2.5,0,0,3,8,1987,0,-122.228,47.7574,151.43189,1076.931576,0.185806,151.43189,0,157.9351,822.19155
345000.00,3,1,0,0,5,7,1960,0,-122.177,47.5407,124.49002,867.621117,0.092903,124.49002,0,121.70293,868.64305
300000.00,3,1.75,0,0,4,7,1966,0,-122.098,47.4774,170.01249,4815.719908,0.092903,132.85129,37.1612,122.63196,4775.2142
350000.00,3,1,0,0,5,7,1959,0,-122.185,47.5233,115.19972,1003.3524,0.092903,115.19972,0,168.15443,1003.3524
368000.00,4,2,0,0,3,7,1972,0,-122.049,47.3708,232.2575,3428.1207,0.092903,143.07062,89.18688,182.08988,3428.1207
264000.00,3,1.75,0,0,4,8,1966,0,-122.369,47.3129,163.50928,695.100246,0.092903,163.50928,0,185.806,696.7725
435000.00,3,2,0,0,3,9,1990,0,-122.055,47.3689,247.12198,1549.343331,0.092903,205.31563,41.80635,247.12198,1054.913565
200000.00,3,1.5,0,0,3,6,1903,0,-122.223,47.4819,191.38018,1471.304811,0.1393545,191.38018,0,203.45757,794.227747
620000.00,5,2.5,0,0,5,8,1929,0,-122.398,47.6848,235.97362,356.004296,0.185806,163.50928,72.46434,185.806,491.363967
1679000.00,5,4.25,0,0,3,10,2014,0,-122.222,47.5774,448.72149,1065.225798,0.185806,345.59916,103.12233,202.52854,1023.512351
337000.00,3,1.75,0,0,4,7,1919,0,-122.321,47.5283,130.0642,557.418,0.092903,65.0321,65.0321,95.69009,557.418
1928000.00,4,3.25,0,0,4,11,1984,0,-122.212,47.6377,397.62484,1885.559288,0.185806,397.62484,0,317.72826,1519.056953
544500.00,4,2.5,0,0,5,7,1974,0,-122,47.5816,207.17369,967.491842,0.092903,134.70935,72.46434,182.08988,951.32672
252000.00,1,1,0,4,1,6,1910,1992,-122.399,47.5832,63.17404,152.175114,0.092903,63.17404,0,93.83203,336.401763
445000.00,4,2.5,0,0,3,8,2008,0,-122.348,47.535,217.39302,351.544952,0.185806,217.39302,0,160.72219,371.612
379500.00,3,2.25,0,0,3,7,1989,0,-122.07,47.4617,192.30921,1318.850988,0.185806,192.30921,0,143.99965,1287.63558
189950.00,4,2,0,0,4,6,1919,0,-122.234,47.3084,177.44473,392.515175,0.092903,84.54173,92.903,98.47718,445.9344
469000.00,3,1,0,0,5,6,1948,0,-122.307,47.609,88.25785,394.83775,0.1393545,88.25785,0,197.88339,475.66336
600000.00,5,2.75,0,0,5,7,1979,0,-122.062,47.7201,270.34773,5007.285894,0.092903,140.28353,130.0642,298.21863,20153.26198
785000.00,3,2.5,0,2,3,9,2000,0,-122.12,47.5151,272.20579,3156.936843,0.185806,272.20579,0,345.59916,3272.97269
372000.00,4,2.75,0,0,4,8,1990,0,-122.124,47.3747,242.47683,833.061201,0.185806,242.47683,0,222.03817,729.474356
445000.00,5,3,0,0,3,7,2004,0,-122.179,47.4797,360.46364,667.04354,0.185806,360.46364,0,200.67048,445.284079
508000.00,4,2.25,0,0,4,8,1986,0,-122.014,47.4724,308.43796,4960.276976,0.185806,185.806,122.63196,300.07669,4006.813487
780000.00,5,1.5,0,0,3,8,1905,0,-122.332,47.6845,180.23182,445.9344,0.185806,180.23182,0,162.58025,445.9344
541100.00,4,2.25,0,0,3,9,1978,0,-122.145,47.753,233.18653,910.4494,0.185806,233.18653,0,226.68332,1021.933
729000.00,4,2.5,0,0,3,9,2003,0,-121.995,47.5449,247.12198,521.000024,0.185806,247.12198,0,279.63803,521.000024
397000.00,3,2,0,2,5,7,1952,0,-121.984,47.2207,158.86413,12494.43157,0.092903,158.86413,0,157.9351,5929.348169
451555.00,2,1,0,1,3,6,1912,1971,-122.394,47.5655,122.63196,419.92156,0.092903,122.63196,0,131.92226,423.63768
300000.00,2,1,0,0,3,6,1947,0,-122.3,47.7341,89.18688,757.438159,0.092903,89.18688,0,107.76748,761.711697
416000.00,3,2.5,0,0,5,7,1969,0,-122.16,47.5124,166.29637,1072.286426,0.092903,110.55457,55.7418,166.29637,848.297293
490000.00,2,1,0,0,3,6,1925,0,-122.323,47.6698,88.25785,284.28318,0.092903,75.25143,13.00642,140.28353,351.17334
480000.00,6,3.75,0,0,3,7,1942,2003,-122.385,47.5122,273.13482,469.531762,0.185806,273.13482,0,142.14159,494.24396
368000.00,2,2,0,0,3,7,2002,0,-122.4,47.6518,86.39979,154.404786,0.092903,62.24501,24.15478,165.36734,217.671729
1038000.00,3,2.5,0,0,3,12,1991,0,-122.097,47.5533,424.56671,986.165345,0.185806,424.56671,0,358.60558,1075.445128
545000.00,3,2.5,0,3,4,8,1952,0,-122.365,47.4922,220.18011,836.127,0.092903,145.85771,74.3224,196.95436,882.5785
850000.00,5,2.75,0,0,3,10,1998,0,-122.032,47.5678,318.65729,1404.600457,0.185806,318.65729,0,318.65729,1119.016635
550000.00,4,3.5,0,0,3,10,2003,0,-122.193,47.473,328.87662,441.28925,0.185806,328.87662,0,307.50893,525.366465
600000.00,3,2.25,0,0,3,9,1984,0,-122.032,47.6216,208.10272,865.298542,0.185806,208.10272,0,208.10272,865.298542
535000.00,4,2.5,0,0,3,8,1968,0,-122.29,47.7657,251.76713,1127.656614,0.092903,157.9351,93.83203,222.03817,933.860956
599950.00,3,2.5,0,0,3,8,2014,0,-122.272,47.5487,247.12198,462.192425,0.185806,247.12198,0,170.94152,618.083659
531000.00,5,2.75,0,0,4,8,1955,0,-122.3,47.5593,235.97362,466.558866,0.092903,143.07062,92.903,233.18653,481.423346
530000.00,4,2.25,0,0,4,8,1968,0,-122.168,47.5424,205.31563,712.101495,0.185806,205.31563,0,182.08988,734.212409
597326.00,4,4,0,0,3,10,2015,0,-122.226,47.5784,331.66371,766.44975,0.185806,265.70258,65.96113,207.17369,929.03
805000.00,4,2.5,0,0,3,9,1997,0,-122.1,47.7673,320.51535,3108.53438,0.185806,320.51535,0,261.98646,3274.83075
390000.00,4,1.75,0,0,4,8,1968,0,-122.146,47.4568,216.46399,777.040692,0.092903,216.46399,0,202.52854,894.65589
487250.00,4,2,0,0,3,7,1901,0,-122.346,47.6637,157.00607,301.93475,0.1393545,143.99965,13.00642,150.50286,301.93475
301000.00,3,1.5,0,0,4,7,1967,0,-122.297,47.7654,95.69009,781.685842,0.092903,95.69009,0,162.58025,781.685842
1175000.00,5,2.75,0,2,3,8,1923,0,-122.355,47.6416,237.83168,521.929054,0.1393545,206.24466,31.58702,254.55422,371.612
299000.00,4,2.5,0,0,3,7,2002,0,-122.226,47.4977,181.16085,278.709,0.185806,181.16085,0,108.69651,557.418
2350000.00,4,2.25,0,3,4,10,1907,1994,-122.215,47.6878,405.98611,2124.041289,0.2322575,340.95401,65.0321,276.85094,2124.041289
400000.00,4,2.5,0,0,3,7,1999,0,-122.351,47.5305,218.32205,362.693312,0.2322575,218.32205,0,104.05136,371.612
467500.00,4,2.5,0,0,4,7,1969,0,-122.183,47.7368,293.57348,669.83063,0.092903,174.65764,118.91584,192.30921,702.34668
305000.00,4,2.5,0,0,3,8,1990,0,-122.368,47.2939,225.75429,845.696009,0.185806,225.75429,0,209.96078,751.58527
210000.00,3,1,0,0,3,5,1953,0,-121.912,47.7534,124.49002,28507.09974,0.092903,124.49002,0,167.2254,11897.7156
300000.00,3,1,0,0,3,6,1979,0,-121.912,47.6453,93.83203,944.637704,0.092903,93.83203,0,109.62554,958.573154
327500.00,3,2.25,0,0,3,8,1981,0,-122.123,47.4464,164.43831,813.365765,0.092903,123.56099,40.87732,177.44473,809.18513
269000.00,3,2,0,0,3,7,2003,0,-122.203,47.3996,112.41263,662.955808,0.092903,112.41263,0,112.41263,535.585795
975000.00,4,3.25,0,2,3,9,1969,0,-122.2,47.652,309.36699,1628.868299,0.092903,162.58025,146.78674,310.29602,1188.972594
355000.00,3,1,0,0,4,7,1940,0,-122.355,47.7115,115.19972,501.6762,0.092903,98.47718,16.72254,132.758387,501.6762
712000.00,3,1,0,0,4,7,1900,0,-122.341,47.651,116.12875,429.21186,0.1393545,106.83845,9.2903,176.5157,408.7732
883000.00,4,2.5,0,0,3,10,1985,0,-122.132,47.7319,274.99288,3869.967368,0.185806,274.99288,0,362.3217,3261.266912
190000.00,2,1,0,0,3,6,1994,0,-122.013,47.3069,78.03852,1138.247556,0.092903,78.03852,0,93.83203,1103.316028
443000.00,3,1.75,0,0,3,7,1967,0,-122.361,47.7768,142.14159,745.825284,0.092903,111.4836,30.65799,142.14159,745.825284
920000.00,4,3,0,0,3,10,1976,0,-122.059,47.6367,348.38625,1024.255575,0.185806,348.38625,0,272.20579,1192.410005
285000.00,4,2.25,0,0,4,7,1978,0,-122.378,47.3045,199.74145,766.44975,0.092903,115.19972,84.54173,190.45115,731.611125
901000.00,4,3.25,0,0,3,7,1916,0,-122.38,47.5347,144.92868,379.04424,0.092903,144.92868,0,127.27711,379.04424
552500.00,3,1.75,0,0,3,7,1958,0,-122.393,47.6592,189.52212,536.514825,0.092903,130.99323,58.52889,126.34808,408.7732
256000.00,2,1,0,0,3,6,1915,1945,-122.356,47.5133,79.89658,464.515,0.092903,79.89658,0,113.34166,464.515
341000.00,3,1.5,0,0,4,7,1952,0,-122.314,47.7535,159.79316,661.376457,0.1393545,159.79316,0,147.71577,707.549248
279000.00,4,2.25,0,0,3,7,1975,0,-122.167,47.4332,194.16727,830.645723,0.185806,194.16727,0,175.58667,738.207238
686000.00,4,2.25,0,0,4,8,1977,0,-122.159,47.5567,197.88339,989.41695,0.185806,197.88339,0,314.01214,933.67515
225000.00,2,1,0,0,4,6,1975,0,-121.903,47.3221,120.7739,1102.479901,0.1393545,120.7739,0,76.18046,1102.479901
215500.00,2,1.75,0,0,3,6,1972,0,-122.265,47.2853,113.34166,1449.2868,0.092903,113.34166,0,140.28353,1655.345654
950000.00,4,3,0,0,3,7,1919,0,-122.358,47.6453,224.82526,445.9344,0.1393545,141.21256,83.6127,101.26427,353.0314
503000.00,4,2.5,0,2,3,9,1996,0,-121.946,47.6214,273.13482,14584.65616,0.185806,173.72861,99.40621,273.13482,6596.298806
780000.00,3,2.5,0,0,3,9,1997,0,-122.137,47.6654,242.47683,702.997001,0.185806,242.47683,0,242.47683,785.773574
212000.00,4,2,0,0,5,6,1946,0,-122.266,47.495,174.65764,696.7725,0.092903,91.04494,83.6127,155.14801,1333.15805
580000.00,4,2.75,0,0,3,7,1983,0,-122.359,47.7066,216.46399,622.728809,0.1393545,158.86413,57.59986,191.38018,696.7725
465000.00,4,2.5,0,0,3,7,1994,0,-122.305,47.5726,204.3866,291.808323,0.185806,191.38018,13.00642,154.21898,294.967025
206000.00,4,2,0,0,3,7,1959,0,-122.25,47.2845,159.79316,702.34668,0.092903,159.79316,0,162.58025,742.109164
615000.00,3,2.5,0,0,3,9,1987,0,-122.11,47.5613,209.03175,944.916413,0.185806,209.03175,0,226.68332,1243.97117
519000.00,4,1,0,0,5,6,1907,0,-122.28,47.5563,152.36092,585.753415,0.1393545,152.36092,0,147.71577,447.420848
1135000.00,4,3.25,0,0,3,11,2001,0,-122.15,47.5208,383.68939,1063.181932,0.185806,383.68939,0,345.59916,1061.974193
330000.00,5,2.5,0,0,3,7,2005,0,-122.145,47.4324,241.5478,356.654617,0.185806,241.5478,0,202.52854,445.9344
240000.00,4,1.5,0,0,3,8,1955,0,-122.235,47.4961,178.37376,740.715619,0.092903,178.37376,0,187.66406,821.26252
574000.00,3,2,0,0,4,9,1988,0,-122.012,47.5644,191.38018,650.321,0.092903,191.38018,0,196.02533,650.321
930000.00,4,4.25,0,0,3,11,2007,0,-122.158,47.3065,530.47613,2291.266689,0.185806,530.47613,0,377.18618,2215.457841
850000.00,4,3,0,0,3,8,1975,2007,-122.002,47.6749,252.69616,17077.70817,0.185806,252.69616,0,198.81242,16146.91301
415000.00,3,1.5,0,0,3,7,1974,0,-122.213,47.7148,138.42547,675.869325,0.092903,101.26427,37.1612,131.92226,680.97899
480000.00,3,2.5,0,0,5,7,1929,0,-122.337,47.7076,219.25108,836.591515,0.092903,124.49002,94.76106,141.21256,836.591515
300000.00,5,1,0,0,3,7,1957,0,-122.275,47.4407,180.23182,824.514125,0.092903,180.23182,0,128.20614,824.514125
439000.00,4,2.25,0,0,3,8,1980,0,-122.167,47.764,238.76071,882.857209,0.185806,238.76071,0,181.16085,891.8688
450000.00,3,1,0,0,3,7,1938,0,-122.237,47.7507,107.76748,3421.710393,0.092903,107.76748,0,167.2254,1453.00292
589000.00,3,2.5,0,0,3,8,1989,0,-121.956,47.6042,247.12198,19182.61144,0.092903,247.12198,0,247.12198,19206.39461
477000.00,3,2.25,0,0,3,7,2003,0,-121.997,47.5459,117.05778,278.709,0.185806,117.05778,0,151.43189,280.845769
587500.00,4,2.25,0,0,3,8,1951,0,-122.287,47.6955,165.36734,568.56636,0.092903,121.70293,43.66441,165.36734,568.56636
1315000.00,4,2.25,0,0,3,10,1905,0,-122.314,47.6255,295.43154,567.172815,0.185806,295.43154,0,295.43154,560.112187
1430000.00,4,2.5,0,0,3,10,1966,0,-122.225,47.6292,314.01214,2563.100867,0.185806,314.01214,0,314.94117,1865.027725
700000.00,4,2.25,0,0,3,9,1978,0,-122.064,47.612,249.90907,1393.545,0.185806,175.58667,74.3224,248.05101,1396.33209
275000.00,2,1,0,0,4,6,1949,0,-122.342,47.7477,109.62554,608.700456,0.092903,109.62554,0,99.40621,668.9016
367500.00,3,1,0,0,4,7,1978,0,-122.075,47.7563,154.21898,1094.676049,0.092903,107.76748,46.4515,122.63196,979.290523
453250.00,4,2.5,0,0,3,7,2001,0,-121.958,47.7235,209.96078,585.2889,0.185806,209.96078,0,213.6769,585.2889
607000.00,5,1.75,0,0,3,8,1954,0,-122.392,47.5333,177.44473,504.277484,0.092903,129.13517,48.30956,169.08346,548.1277
255000.00,4,2,0,0,3,7,1960,0,-122.232,47.4979,225.75429,832.41088,0.092903,132.85129,92.903,225.75429,832.41088
501000.00,2,2,0,0,4,7,1926,0,-122.373,47.6831,120.7739,232.2575,0.092903,71.53531,49.23859,107.76748,464.515
450000.00,3,1,0,0,3,7,1950,0,-122.393,47.5784,98.47718,431.99895,0.092903,84.54173,13.93545,137.49644,441.28925
360000.00,3,2.25,0,0,3,8,1981,0,-122.208,47.4522,204.3866,743.224,0.185806,204.3866,0,201.59951,743.224
460000.00,4,1.75,0,0,5,7,1929,0,-122.384,47.5654,159.79316,283.35415,0.1393545,96.61912,63.17404,145.85771,566.7083
753000.00,3,1.75,0,0,4,7,1950,0,-122.281,47.6738,219.25108,770.16587,0.092903,109.62554,109.62554,174.65764,712.56601
389950.00,2,1,0,1,3,6,1951,0,-122.386,47.5294,76.18046,393.351302,0.092903,76.18046,0,143.99965,393.537108
469000.00,2,1,0,0,3,7,1924,0,-122.361,47.681,95.69009,408.7732,0.092903,95.69009,0,130.0642,390.1926
550000.00,4,1.75,0,4,4,9,1939,0,-122.387,47.5071,188.59309,528.432264,0.185806,160.72219,27.8709,215.53496,1031.873621
565000.00,5,3.5,0,2,4,6,1948,0,-122.349,47.7172,250.8381,1084.642525,0.1393545,181.16085,69.67725,200.67048,753.814942
189650.00,2,1.75,0,0,3,6,1980,0,-122.318,47.4136,102.1933,706.0628,0.092903,102.1933,0,114.27069,682.83705
1525000.00,4,3.25,0,3,4,11,1927,0,-122.37,47.6499,336.30886,476.685293,0.185806,218.32205,117.98681,236.90265,480.680122
260000.00,3,1.75,0,0,3,7,1980,0,-122.044,47.3651,124.49002,743.224,0.092903,124.49002,0,157.00607,743.224
243000.00,3,1.75,0,0,3,7,1960,0,-122.313,47.3945,166.29637,1114.836,0.092903,96.61912,69.67725,170.94152,1114.836
1100000.00,4,2.5,0,4,4,9,1969,0,-122.157,47.5671,355.81849,1282.0614,0.092903,188.59309,167.2254,321.44438,917.417125
249000.00,3,1.5,0,0,4,7,1976,0,-122.152,47.2761,146.78674,668.9016,0.092903,100.33524,46.4515,146.78674,693.98541
720000.00,2,1,0,3,4,7,1947,0,-122.384,47.506,187.66406,668.9016,0.092903,157.9351,29.72896,187.66406,668.9016
905000.00,4,2.5,0,0,3,10,1995,0,-122.102,47.5526,309.36699,887.873971,0.185806,309.36699,0,312.15408,906.268765
824500.00,4,2.5,0,0,5,7,1927,0,-122.326,47.6848,242.47683,325.1605,0.1393545,149.57383,92.903,169.08346,362.3217
762500.00,4,2.75,0,0,4,8,1978,0,-122.229,47.5875,242.47683,813.83028,0.092903,163.50928,78.96755,236.90265,963.961528
580000.00,3,2.5,0,2,3,8,2008,0,-122.387,47.589,161.65122,118.91584,0.278709,161.65122,0,161.65122,121.517124
380000.00,3,2,0,0,3,8,1990,0,-122.132,47.4626,170.94152,797.10774,0.092903,170.94152,0,203.45757,797.10774
805000.00,3,1.75,0,0,4,7,1926,0,-122.338,47.6503,100.33524,297.2896,0.092903,81.75464,18.5806,165.36734,483.0956
520000.00,4,1.75,0,0,4,7,1944,0,-122.378,47.6892,115.19972,421.036396,0.1393545,115.19972,0,117.05778,415.090604
1569500.00,5,4.5,0,3,3,11,1999,0,-122.412,47.6482,522.11486,538.8374,0.278709,436.6441,85.47076,219.25108,538.8374
175000.00,2,1,0,2,3,6,1911,0,-122.321,47.4017,108.69651,829.159275,0.092903,108.69651,0,128.20614,691.19832
353500.00,4,2.25,0,0,3,7,1987,0,-122.158,47.4248,163.50928,892.054606,0.185806,163.50928,0,172.79958,897.071368
500000.00,4,2.5,0,1,4,8,1962,0,-122.345,47.4285,207.17369,2507.359067,0.092903,130.0642,77.10949,238.76071,1644.568906
386500.00,3,1.75,0,0,4,7,1972,0,-122.17,47.7167,141.21256,682.83705,0.092903,105.90942,35.30314,128.20614,682.83705
210000.00,2,1,0,0,3,7,1950,0,-122.272,47.5293,134.70935,441.28925,0.092903,78.96755,55.7418,110.55457,464.515
439500.00,3,2.5,0,0,3,7,1983,0,-122.308,47.7679,148.6448,604.79853,0.092903,87.32882,61.31598,148.6448,976.131821
315000.00,5,2.5,0,0,3,8,2002,0,-122.104,47.3717,299.14766,534.285153,0.185806,299.14766,0,254.55422,510.9665
339000.00,4,2.5,0,0,3,7,2003,0,-122.016,47.3576,170.01249,799.058703,0.185806,170.01249,0,170.01249,481.609152
655000.00,4,2.25,0,0,4,8,1971,0,-122.146,47.5653,204.3866,851.270189,0.092903,132.85129,71.53531,224.82526,851.270189
740000.00,2,2.5,0,0,3,8,2008,0,-122.014,47.7161,201.59951,806.212234,0.092903,201.59951,0,201.59951,547.19867
685000.00,5,2.5,0,0,5,7,1966,0,-122.123,47.6273,176.5157,728.638229,0.185806,176.5157,0,176.5157,682.83705
