durasi;REV_VOICE;Rasio.on.net;REV_SMS;REV_DATA
271.3333333;131190;0.99199141;8841.666667;33000
0;1340;0;2475;49320.66667
400.3333333;188379.6667;0.974154621;8633.333333;90
5.333333333;20685;0.627024723;27316.66667;108337.6667
162.3333333;59938;1;31133.33333;8172
973.3333333;213849;1;29383.33333;5580
347.3333333;40912;0.986995655;6083.333333;67088.33333
450;148138;0.985761723;39216.66667;60
11.33333333;13512;0.853703704;1637.5;142061.6667
8.333333333;17286.33333;0.647916667;2350;115295.5
2;2800;1;1800;133338
4.666666667;14589.66667;0.814102564;5283.333333;291003.3333
195.6666667;25725.33333;0.948717949;48433.33333;108188.6667
479;361452;0.891001624;16291.66667;100001
43;38811.66667;0.991869919;23050;59646.66667
127;29068.33333;0.962308429;45133.33333;55875
147.3333333;36536.33333;0.997619048;7725;105346
287;34296;1;25774.33333;14391
50.33333333;11236.33333;0.939393939;29200;214062
45.33333333;19836.33333;0.948470209;44591.66667;22001.33333
79.33333333;15106;0.848705096;7658.333333;74203
481.6666667;68260.66667;1;45641.66667;4467
33;51015.66667;0.842492638;8741.666667;120
1241.333333;228732.6667;0.981746778;2491.666667;440
239.3333333;116939.6667;0.687949922;36066.66667;10230
10;7692.666667;1;1166.666667;131839.6667
120;52836.66667;0.967696268;18353;171925
423.6666667;103320.3333;1;950;60
27.66666667;65295.66667;0.405263158;5441.666667;171370
67;34242.5;0.761904762;8616.666667;22450
97.33333333;30306;1;40000;23675.33333
0;349;1;885.6666667;84959
47.66666667;68193.33333;1;18058.33333;900
60;105379.3333;0.990812141;16833.33333;8720
245;178474;0.974280702;26783.33333;86276.33333
385.6666667;61129.33333;1;14733.33333;620
92;35816.33333;0.942857143;2216.666667;22891
726;60065.66667;1;13536.66667;86
493.3333333;85975.66667;1;31775;1860
943;81330.33333;0.998511905;21141.66667;109651
120.6666667;116674.3333;0.655265173;8225;127923
322.3333333;200085.6667;0.996031746;5258.333333;26323
19;7216.333333;1;28666.66667;282078.6667
131.6666667;18637;0.963924964;18916.66667;52561
19;30532;0.397707231;4683.333333;43845
810.6666667;187579.6667;0.95425387;5116.666667;980
131.3333333;49573;0.986152963;78666.66667;12491
176.6666667;110018.3333;0.948387056;11466.66667;97257.33333
2.333333333;8496.333333;0.8;8175;53333.33333
98.33333333;54090.33333;1;6041.666667;4994.666667
524;34862.66667;1;10226;13252.5
14;26585;0.96969697;3175;11278.33333
0.333333333;1492;1;3187.5;189477.6667
28.5;16450;0.815476191;9508.333333;91033.66667
396;19712;1;5875;107500
47.66666667;49442.66667;0.826190476;49341.66667;176878.3333
1990;150485.6667;0.976987682;12725;20934
135.6666667;36172;0.977777778;3766.666667;59289.33333
1054.666667;64543.33333;0.963743063;16175;60
723.6666667;123349;0.999028183;26033.33333;79421.33333
118;101638.6667;0.53812077;40733.33333;14923.5
171.6666667;50068;0.814343756;38750;32625
368;62104.33333;0.98329833;22600;9712
97.33333333;55726;0.978849651;31075;3912.333333
281.6666667;35247.66667;1;21657;61094.33333
24;27564.33333;0.707321003;34341.66667;143238.6667
220.6666667;41795;0.955269608;6000;170771.6667
265.6666667;63850;0.893830703;10533.33333;91436.66667
44;44296.33333;0.528703704;21116.66667;66237.66667
52;118924;0.892538181;30458.33333;654
422;45865.66667;0.97467876;5991.666667;14045
26.66666667;21646.33333;0.839473684;2300;96666.66667
819.6666667;114825.6667;0.988029534;3000;60
8.333333333;22191.33333;0.856221098;2791.666667;148666.6667
74;89537.33333;0.967016317;32383.33333;2070
142;50998.33333;0.752487562;2125;82770
675.3333333;49448.33333;0.967822177;34041.66667;7544.666667
5.333333333;11601;0.807407407;2362.5;86558.33333
1623;120219.6667;0.993231811;12741.66667;10270
391.6666667;116457.6667;1;6891.666667;6428
22;45802.5;1;8187.5;1740
233.6666667;91505.66667;0.951833705;2483.333333;57500
152.5;24944.5;1;1475;87859
38.33333333;30356.66667;0.675212762;7800;101982
100.3333333;49703.66667;0.830886951;7180.333333;64333.33333
210.3333333;76872;0.88495935;59491.66667;10320
383;326666.3333;0.971134239;27608.33333;47205
42.33333333;82874.66667;0.8375954;4225;1440
76.33333333;126516;0.641658592;3083.333333;216775
40;36563.33333;0.953921569;20250;180
448;22054.33333;1;12816.66667;175500
1224.333333;137924;1;4216.666667;18717.66667
623.3333333;120557;0.99796748;17558.33333;60
87;40993.66667;0.761333138;2725;97384
74.66666667;155366.3333;0.477505762;7108.333333;60
62.33333333;27498.33333;1;4175;71220
30.33333333;50216;1;24158.33333;169926.6667
1084;157187.6667;0.87070569;135616.6667;154759
40;134624;0.367371509;6275;50001
83.33333333;29769;0.922932331;6950;231816.6667
69;68643;0.985074627;8450;57706
343.3333333;191136.6667;0.996784566;103050;17550
353.3333333;109196.6667;0.998677249;6441.666667;3120
263;89358.33333;0.991452992;2308.333333;11666.66667
5.333333333;8385.333333;0.807936508;2250;298971
581.3333333;98285;0.996849069;70375;6478.5
0.333333333;2519.666667;0.416666667;3287.5;73247.66667
369;118434;0.88856156;20258.33333;20100
54.33333333;10216;1;27716.66667;33606.66667
1278;81478;0.951143395;7500;5367.333333
91;106729.3333;0.767195767;2941.666667;169162.6667
72.66666667;61462.33333;0.820354078;7508.333333;239000
1482.333333;109091.6667;1;8670;53970.5
383.6666667;26291.66667;1;20340.33333;7576.666667
67.66666667;117284;0.504817007;21450;235432
31.66666667;75393;0.817956656;149491.6667;240
222.3333333;17814;0.99796748;30250;18666.66667
572.3333333;91642.33333;0.989054758;3383.333333;13080
157;25690.33333;0.958333333;7258.333333;61555
60.66666667;47662;0.922298591;60700;1200
47.66666667;95658.33333;0.672619048;15258.33333;136663.3333
306.3333333;264918;0.840969497;10225;50000
66;84897;0.954913076;5408.333333;121740
7.5;7658.5;1;2337.5;95048.33333
360.3333333;186418;0.956558062;76891.66667;928
703.6666667;109567;0.991561181;15776.66667;32180.66667
70.66666667;122149;0.879372861;1500;22722
60.66666667;19015.33333;1;5358.333333;143863.6667
261.3333333;121081.6667;0.995040921;14900;450
53;5802;0.984126984;3366.666667;44470
3.333333333;5862;0.683333333;1316.666667;76333.33333
0;1746;1;2087.5;84219.33333
225.6666667;95790.66667;0.952232156;88883.33333;25000.5
726.3333333;97515.33333;0.984496586;4916.666667;4420
408.6666667;478601.3333;0.905091009;28691.66667;5040
107;57696.33333;0.907602339;4983.333333;133663.5
171.3333333;39940.66667;0.752788185;2508.333333;80085.66667
684.3333333;73143.66667;0.959891887;37258.33333;60
456.3333333;39673;0.960305494;6016.666667;108360
1.666666667;7119.666667;1;4016.666667;112655.6667
249.3333333;34613.66667;0.964912281;4716.666667;59018.66667
365.6666667;42989;1;120591.6667;100572.6667
384.6666667;47884.66667;0.973351648;27758.33333;7421.333333
337.6666667;88055.66667;0.996989746;875;200
38;78553;1;19141.66667;20001
463;114824.3333;0.979059763;6833.333333;492.6666667
2.333333333;7049.333333;0.541666667;558.3333333;100358
147;23507.33333;1;8899;203573
98;4602;0.960784314;2783.333333;120007
2219.666667;232276.6667;0.994829077;39625;750
0.333333333;3913.333333;0.333333333;1187.5;265295.6667
39.66666667;42782.66667;0.765517241;7533.333333;173704.6667
74.66666667;39683;0.951060373;6191.666667;6960
32.33333333;54800;1;33608.33333;86166.66667
56.66666667;8890.666667;1;11163.33333;32792.33333
49.33333333;68858.33333;0.986111111;21458.33333;37670
1198.333333;98299.33333;0.991931362;26650;240
376.3333333;127967.3333;0.977272727;17541.66667;76355
308.3333333;188288;0.858422206;13650;3060
24.5;6012.5;1;1675;53666.66667
508.6666667;123488;0.988735209;9016.666667;150
446.3333333;40265.33333;1;62400;15285.33333
414;38958.5;1;7450;10151
42;16490;0.994708995;43850;152063
25;42550.66667;0.672180953;1812.5;90000
383;78747;0.968020498;20900;51790.33333
1026;83702;0.99619512;3566.666667;142
941.3333333;214510.3333;0.940584409;17791.66667;21855
161;74787.66667;0.942065642;12116.66667;49339
51;39415.33333;0.794117647;26333.33333;17434.66667
0.666666667;6219.666667;0.253968254;550;53719.33333
66.33333333;64336;0.893943689;21891.66667;240
690;136275;0.961331777;13783.33333;420
67.66666667;70252;0.939350187;27491.66667;101430.6667
61;94811.33333;0.686554349;15675;28001.33333
272.6666667;44155.33333;0.998148148;28358.33333;5536.333333
77;32191.33333;1;23175;55182.33333
38.33333333;10366.66667;0.927777778;666.6666667;70000
1265;209085;0.949913625;23200;640
126.3333333;214838.3333;0.917133007;11275;11063
94.33333333;68158.33333;1;52391.66667;32819.33333
35;51796.66667;0.565750916;19058.33333;158666.6667
123.6666667;174198.6667;1;20300;20001
427.6666667;113529.3333;0.992901919;66091.66667;26660
320.3333333;156309;0.998127341;25275;66730.66667
141;94477;0.939715268;4683.333333;282271
3;5317.666667;0.825;4575;105000
2.666666667;6732.666667;0.677777778;1375;180684
479.6666667;220665;0.879039851;27208.33333;107100
224;11324;1;26866.66667;34528
856.3333333;251421.3333;0.924711164;68866.66667;41668
113.3333333;39983.33333;0.87012987;122875;60
729;74717;1;23408.33333;22369.33333
51;38065.33333;0.962373724;1933.333333;25120.33333
131;15364;1;1400;24086.66667
366;42944.33333;0.991341991;6991.666667;25001
135.6666667;64498.66667;0.990787426;10412.66667;17675
230.3333333;140928.3333;1;5166.666667;19350
100;45084.33333;0.97989418;19600;71772
820;65360.66667;0.979602812;36208.33333;4090
39.66666667;52189.66667;0.775106838;14766.66667;7946.666667
7.333333333;3737.333333;0.980392157;4350;81722
14.66666667;8636.333333;1;45516.66667;29193.66667
40.33333333;70094;0.530891331;16358.33333;1140
2029;338935.3333;0.977984974;15900;124746
17.33333333;13538;0.948232323;6481;152493.3333
13.66666667;18896.66667;0.5;1191.666667;56421
52.33333333;14270.66667;0.961562998;183.3333333;89996.66667
137.6666667;96965.66667;0.883388021;3050;1746.666667
13.66666667;5225.666667;1;2983.333333;55557
759.6666667;266171.3333;0.957956174;9908.333333;100001
64;11316.33333;0.991245567;5400;149390.6667
4;7392.5;1;1387.5;68705.33333
19;19394;0.937526156;3108.333333;70212
83;73999.66667;0.987450153;62508.33333;60
133.6666667;39194.33333;0.968599034;1408.333333;95000
560;45544;1;19533.33333;55375
233;54927;0.944023113;8858.333333;239872
717.3333333;111427.6667;1;31491.66667;540
57.33333333;74553.66667;0.384233961;5616.666667;119000
10.66666667;9959.666667;1;9923;123657
34.66666667;50849.66667;1;3300;300
2;4820.5;0.333333333;3587.5;172215.3333
401;185566;0.981856024;14550;18297.66667
28.66666667;23691;1;44625;34071.33333
134;30448;1;641.6666667;33334.66667
50;3883;1;975;230076
1431;96550.66667;1;3625;36342.5
0;1502;1;1375;99615.33333
9.5;2289;1;2352;93338.33333
2;6071.5;0.875;20308.33333;147313.3333
33;9796.666667;0.930555556;930.5;161257.6667
90.33333333;94521.33333;0.895872033;41025;198737.6667
33;48959.66667;0.522132593;24075;217046.6667
86.33333333;126089;0.798867956;9200;78200
1416;166916;0.965511071;65683.33333;10211.5
97.33333333;16958;0.916666667;9108.333333;76762.66667
338;54888;1;2008.333333;2586.5
1550.333333;165935;0.999457112;16283.33333;1297
120.6666667;50333;0.701292864;19433.33333;5940
36.66666667;50439.66667;0.93289556;5458.333333;277032.3333
246;20936;1;6050;42488.66667
127;39734.66667;0.841151247;12433.33333;96150
507.6666667;245692.6667;0.997672889;3375;61161
105.5;41327.5;0.850799481;18115;7120
167.3333333;50664;0.991394626;35333.33333;150
241.3333333;86816.66667;0.846101387;2866.666667;2610
537.6666667;100592;0.942074399;26758.33333;13853.66667
2;3250;0.479166667;3887.666667;77372.33333
741;20240.66667;0.988505747;625;162809
27.33333333;9524.666667;0.972222222;7058.333333;60000
4.666666667;11266;0.711111111;8937.5;77228.33333
88.66666667;120475;0.984732311;6691.666667;180
30;44822;0.769361369;114050;92688.66667
0;578.5;1;4125;143653.3333
370;82615.33333;0.740262075;2795.666667;38476.5
9;9949.666667;0.8;2159;31806.33333
123.6666667;92538;0.98245614;5975;60
151;45068.66667;0.978627874;31691.66667;270
679.3333333;132919;1;2138.333333;240
92.33333333;136310.6667;0.526319135;2966.666667;214966.6667
974;46268.33333;0.98245614;9625;121666.6667
114;95182.33333;0.790841967;5475;106375
327;185196.6667;0.998168498;22350;390585.5
161.3333333;45341.66667;1;22850;78710.66667
51;70487.66667;0.908119658;11141.66667;180
153.3333333;76003.66667;0.993395493;17050;480
470;46219;1;6941.666667;51420
1137.333333;66057.66667;0.995934959;27566.66667;34685
24.66666667;47798;0.941639814;45216.66667;19516.5
857;96490.66667;0.913536008;22211;172146.6667
80.66666667;45632;0.757573992;7908.333333;15100.5
30;26112.5;0.664732431;6820.5;68228.66667
102.3333333;25762.66667;0.943885918;26083.33333;102930.3333
157;183731.6667;0.559030784;3758.333333;107646.6667
16;12134.66667;0.705263158;8973;151486
209.6666667;27180.66667;0.990990991;18783.33333;116340
100;141762;0.574141509;21666.66667;260
109.6666667;182772;1;18700;99436.33333
111;56157;0.811469534;18541.66667;3720
2;6767;0.7;13925;50000.66667
754.3333333;143086.3333;0.975486196;126975;337051.3333
176.6666667;22127.66667;0.961287079;37733.33333;1325
23;44783.66667;0.967741936;7658.333333;337568
52.66666667;92501.66667;0.938528139;2683.333333;34056.66667
25;44128.66667;0.906457432;7558.333333;27500
136.3333333;6931.333333;0.992592593;8155.333333;45227.33333
270.6666667;79641.33333;0.402031168;4816.666667;67419.66667
184.6666667;70831;0.938373425;43325;127213.3333
132.6666667;237561.3333;0.708771434;9025;121126.6667
282.3333333;87691.66667;0.95292581;7716.666667;330
83;7317.666667;1;10500;55500
56;9892;1;19550;28190
9.333333333;15166.66667;0.451851852;17108.33333;155000
177.6666667;154708.6667;0.956730456;9225;99780.66667
101.6666667;84557.33333;0.908468237;16491.66667;280
95.33333333;104774.3333;0.963591775;5241.666667;70948
91;154852.6667;0.980745222;17583.33333;180
200;36806.33333;0.991504329;11723;23429.33333
0;3715;0.656565657;17783.33333;43330
32.33333333;76751.66667;0.381281859;16383.33333;21183.5
27;33089.33333;0.813076923;8241.666667;77360
104.3333333;8052.666667;1;44183.33333;49961.33333
127.6666667;64873;0.803030303;9425;197665.3333
313.3333333;11133.33333;0.988183021;9299.333333;33402
50.66666667;55688;1;14241.66667;13924
90.33333333;111880.3333;0.995271868;12591.66667;150
81;96637.33333;0.92338485;21033.33333;33659
681.6666667;99783;1;15144;6078
79.66666667;130906;0.73251634;50650;197
40.66666667;33484.33333;0.985507246;4908.333333;122711
131.6666667;85731;0.846407091;2016.666667;48364.33333
164;44432.33333;1;18508.33333;109092.3333
171.3333333;196423;0.965264815;412.5;60
110.6666667;113568;1;10533.33333;7500.5
499;36711.33333;0.729897367;24866.66667;103960.3333
198.3333333;33790.66667;0.957407407;14241.66667;2281.5
35.33333333;19056.66667;0.950617284;16766.66667;50001
170;33051;0.987654321;11350;57799.66667
45.33333333;57065.66667;0.667247636;4208.333333;97828.66667
713.3333333;128616.6667;0.957984795;67533.33333;5000
13;22983.66667;0.897435897;1100;89833.33333
1557.333333;34351;0.989583333;12450;26000
29;41676;0.598412698;1375;55833.33333
483.3333333;80336.66667;0.971631206;6541.666667;147447.6667
113.6666667;70335.66667;1;44891.66667;59333.33333
70.66666667;44775.66667;0.87654321;41058.33333;100001
850.3333333;118053.6667;0.905514533;35066.66667;39784.33333
171.6666667;143204.3333;0.883392032;6725;28201.5
44.33333333;112497.3333;0.746991104;9858.333333;60360
380.6666667;77523;0.973213522;15466.66667;7537
3.666666667;13417;0.835885168;5633.333333;192956
475.3333333;121611.3333;0.954252378;20033.33333;7182
1.333333333;3597;1;1725;67110.5
366;41610.66667;1;5483.333333;46971
26.33333333;22972.33333;0.988888889;15827.33333;35183.66667
24;25278;0.555648458;50;136234.3333
500.3333333;260034;0.823417294;24916.66667;342424
377.6666667;48313.66667;0.983476132;366.6666667;123120.6667
136;81101.66667;0.965882353;10541.66667;62669.33333
611.3333333;78863.33333;0.987675068;27691.66667;24253.33333
23.66666667;73405.66667;0.614695341;19400;15000
70.66666667;90566.33333;0.897777778;8558.333333;78666.66667
212.3333333;75381.33333;0.989067327;27158.33333;13953.66667
42.33333333;30444;0.984126984;8941.666667;43578
88;74428.33333;0.594466937;9816.666667;9360
1;6278;0.333333333;2400;72328
421.6666667;91069.33333;1;25883.33333;17676
66.66666667;47202.66667;0.977160494;13800;4560
453.6666667;174680.3333;0.921567714;9366.666667;3340
27.33333333;10723.33333;0.966666667;66483.33333;3360
32.66666667;29155;0.631691376;11475;5181.5
5;7604;1;900;79575
144;59910.66667;0.99726776;26383.33333;190649.3333
1144.666667;64758.66667;0.990476191;2408.333333;21470
115;65617.66667;0.790698653;6891.666667;156931.6667
57.33333333;96620;0.252705628;4208.333333;95233.33333
589;72154.66667;0.996996997;16026.66667;12094.66667
371.6666667;132051;0.990740741;169050;120
1144.333333;192095.3333;0.997439181;8925;150
253;69210.66667;0.91327372;7683.333333;60
135.6666667;108218;0.539489611;4950;425817.3333
100.6666667;112813.3333;0.573304473;11475;594
158;146586.3333;0.696849526;9050;67752
1.333333333;4261.666667;1;1216.666667;211464
8;14944.33333;0.309835675;4858.333333;331910.6667
217;98760;0.929958983;36810;136263.3333
47;77822;0.85421965;136000;9840
11.66666667;22289;0.753293808;3275;21795
2.5;11870.5;0.65;3716.666667;119740.5
387.3333333;65981.66667;0.973968408;27208.33333;81666.66667
487;73811.66667;1;14950;180
11;13150.66667;0.849206349;850;89420.33333
